asset_id,asset_type,name,location,root,relative_path,top_folder,subfolder,extension,size_mb,modified,possible_role
A0936,documentation,F00001196-Latinobarometro_2005_Esp (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001196-Latinobarometro_2005_Esp (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001196-Latinobarometro_2005_Esp (1).pdf,19_Latinobarometro,Data_base,.pdf,0.131,2026-06-15,methodological_documentation
A0937,documentation,F00001196-Latinobarometro_2005_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001196-Latinobarometro_2005_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001196-Latinobarometro_2005_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.131,2026-06-15,methodological_documentation
A0938,documentation,F00001197-Latinobarometro_2005_Eng (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001197-Latinobarometro_2005_Eng (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001197-Latinobarometro_2005_Eng (1).pdf,19_Latinobarometro,Data_base,.pdf,0.18,2026-06-15,methodological_documentation
A0939,documentation,F00001197-Latinobarometro_2005_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001197-Latinobarometro_2005_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001197-Latinobarometro_2005_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.18,2026-06-15,methodological_documentation
A0940,documentation,F00001198-Latinobarometro_2006_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001198-Latinobarometro_2006_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001198-Latinobarometro_2006_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.086,2026-06-15,methodological_documentation
A0941,documentation,F00001199-Latinobarometro_2006_Eng (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001199-Latinobarometro_2006_Eng (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001199-Latinobarometro_2006_Eng (1).pdf,19_Latinobarometro,Data_base,.pdf,0.097,2026-06-15,methodological_documentation
A0942,documentation,F00001199-Latinobarometro_2006_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001199-Latinobarometro_2006_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001199-Latinobarometro_2006_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.097,2026-06-15,methodological_documentation
A0943,documentation,F00001200-Latinobarometro_2007_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001200-Latinobarometro_2007_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001200-Latinobarometro_2007_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.082,2026-06-15,methodological_documentation
A0944,documentation,F00001201-Latinobarometro_2007_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001201-Latinobarometro_2007_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001201-Latinobarometro_2007_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.092,2026-06-15,methodological_documentation
A0945,documentation,F00001202-Latinobarometro_2008_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001202-Latinobarometro_2008_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001202-Latinobarometro_2008_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.083,2026-06-15,methodological_documentation
A0946,documentation,F00001203-Latinobarometro_2008_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001203-Latinobarometro_2008_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001203-Latinobarometro_2008_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.078,2026-06-15,methodological_documentation
A0947,documentation,F00001205-Latinobarometro_2009_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001205-Latinobarometro_2009_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001205-Latinobarometro_2009_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.074,2026-06-15,methodological_documentation
A0948,documentation,F00001206-Latinobarometro_2010_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001206-Latinobarometro_2010_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001206-Latinobarometro_2010_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.299,2026-06-15,methodological_documentation
A0949,documentation,F00001207-Latinobarometro_2010_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001207-Latinobarometro_2010_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001207-Latinobarometro_2010_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.123,2026-06-15,methodological_documentation
A0950,documentation,F00001208-Latinobarometro_2011_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001208-Latinobarometro_2011_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001208-Latinobarometro_2011_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.194,2026-06-15,methodological_documentation
A0951,documentation,F00001209-Latinobarometro_2011_Esp (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001209-Latinobarometro_2011_Esp (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001209-Latinobarometro_2011_Esp (1).pdf,19_Latinobarometro,Data_base,.pdf,0.134,2026-06-15,methodological_documentation
A0952,documentation,F00001209-Latinobarometro_2011_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001209-Latinobarometro_2011_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001209-Latinobarometro_2011_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.134,2026-06-15,methodological_documentation
A0953,documentation,F00001234-FichaTecnica_Latinobarometro_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001234-FichaTecnica_Latinobarometro_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001234-FichaTecnica_Latinobarometro_1995.pdf,19_Latinobarometro,Data_base,.pdf,0.1,2026-06-15,methodological_documentation
A0954,documentation,F00001235-Technical_Records_Latinobarometro_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001235-Technical_Records_Latinobarometro_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001235-Technical_Records_Latinobarometro_1995.pdf,19_Latinobarometro,Data_base,.pdf,0.057,2026-06-15,methodological_documentation
A0955,documentation,F00001236-FichaTecnica_Latinobarometro_1996.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001236-FichaTecnica_Latinobarometro_1996.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001236-FichaTecnica_Latinobarometro_1996.pdf,19_Latinobarometro,Data_base,.pdf,0.196,2026-06-15,methodological_documentation
A0956,documentation,F00001237-TechnicalRecords_Latinobarometro_1996.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001237-TechnicalRecords_Latinobarometro_1996.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001237-TechnicalRecords_Latinobarometro_1996.pdf,19_Latinobarometro,Data_base,.pdf,0.069,2026-06-15,methodological_documentation
A0957,documentation,F00001238-FichaTecnica_Latinobarometro_1997.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001238-FichaTecnica_Latinobarometro_1997.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001238-FichaTecnica_Latinobarometro_1997.pdf,19_Latinobarometro,Data_base,.pdf,0.152,2026-06-15,methodological_documentation
A0958,documentation,F00001239-TechnicalRecords_Latinobaroemtro_1997.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001239-TechnicalRecords_Latinobaroemtro_1997.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001239-TechnicalRecords_Latinobaroemtro_1997.pdf,19_Latinobarometro,Data_base,.pdf,0.081,2026-06-15,methodological_documentation
A0959,documentation,F00001240-FichaTecnica_Latinobarometro_1998.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001240-FichaTecnica_Latinobarometro_1998.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001240-FichaTecnica_Latinobarometro_1998.pdf,19_Latinobarometro,Data_base,.pdf,0.14,2026-06-15,methodological_documentation
A0960,documentation,F00001241-Technical_Records_Latinobarometro_1998.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001241-Technical_Records_Latinobarometro_1998.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001241-Technical_Records_Latinobarometro_1998.pdf,19_Latinobarometro,Data_base,.pdf,0.082,2026-06-15,methodological_documentation
A0961,documentation,F00001242-FichaTecnica_Latinobarometro_2000.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001242-FichaTecnica_Latinobarometro_2000.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001242-FichaTecnica_Latinobarometro_2000.pdf,19_Latinobarometro,Data_base,.pdf,0.061,2026-06-15,methodological_documentation
A0962,documentation,F00001243-TechnicalRecords_Latinobarometro_2000 (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001243-TechnicalRecords_Latinobarometro_2000 (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001243-TechnicalRecords_Latinobarometro_2000 (1).pdf,19_Latinobarometro,Data_base,.pdf,0.136,2026-06-15,methodological_documentation
A0963,documentation,F00001243-TechnicalRecords_Latinobarometro_2000.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001243-TechnicalRecords_Latinobarometro_2000.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001243-TechnicalRecords_Latinobarometro_2000.pdf,19_Latinobarometro,Data_base,.pdf,0.136,2026-06-15,methodological_documentation
A0964,documentation,F00001244-FichaTecnica_Latinobarometro_2001.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001244-FichaTecnica_Latinobarometro_2001.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001244-FichaTecnica_Latinobarometro_2001.pdf,19_Latinobarometro,Data_base,.pdf,0.067,2026-06-15,methodological_documentation
A0965,documentation,F00001245-TechnicalRecords_Latinobarometro_2001.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001245-TechnicalRecords_Latinobarometro_2001.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001245-TechnicalRecords_Latinobarometro_2001.pdf,19_Latinobarometro,Data_base,.pdf,0.084,2026-06-15,methodological_documentation
A0966,documentation,F00001246-FichaTecnica_Latinobarometro_2002.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001246-FichaTecnica_Latinobarometro_2002.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001246-FichaTecnica_Latinobarometro_2002.pdf,19_Latinobarometro,Data_base,.pdf,0.061,2026-06-15,methodological_documentation
A0967,documentation,F00001247-TechnicalRecords_Latinobarometro_2002.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001247-TechnicalRecords_Latinobarometro_2002.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001247-TechnicalRecords_Latinobarometro_2002.pdf,19_Latinobarometro,Data_base,.pdf,0.073,2026-06-15,methodological_documentation
A0968,documentation,F00001248-FichaTecnica_Latinobarometro_2003.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001248-FichaTecnica_Latinobarometro_2003.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001248-FichaTecnica_Latinobarometro_2003.pdf,19_Latinobarometro,Data_base,.pdf,0.064,2026-06-15,methodological_documentation
A0969,documentation,F00001249-TechnicalRecords_Latinobarometro_2003.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001249-TechnicalRecords_Latinobarometro_2003.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001249-TechnicalRecords_Latinobarometro_2003.pdf,19_Latinobarometro,Data_base,.pdf,0.078,2026-06-15,methodological_documentation
A0970,documentation,F00001250-FichaTecnica_Latinobarometro_2004.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001250-FichaTecnica_Latinobarometro_2004.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001250-FichaTecnica_Latinobarometro_2004.pdf,19_Latinobarometro,Data_base,.pdf,0.071,2026-06-15,methodological_documentation
A0971,documentation,F00001251-TechnicalRecords_Latinobarometro_2004.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001251-TechnicalRecords_Latinobarometro_2004.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001251-TechnicalRecords_Latinobarometro_2004.pdf,19_Latinobarometro,Data_base,.pdf,0.093,2026-06-15,methodological_documentation
A0972,documentation,F00004258-Latinobarometro_2015_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00004258-Latinobarometro_2015_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00004258-Latinobarometro_2015_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.22,2026-06-15,methodological_documentation
A0973,documentation,F00004259-Latinobarometro_2015_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00004259-Latinobarometro_2015_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00004259-Latinobarometro_2015_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.231,2026-06-15,methodological_documentation
A0974,documentation,F00004291-Latinobarometro_2013_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00004291-Latinobarometro_2013_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00004291-Latinobarometro_2013_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.28,2026-06-15,methodological_documentation
A0975,documentation,F00004292-Latinobarometro_2013_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00004292-Latinobarometro_2013_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00004292-Latinobarometro_2013_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.359,2026-06-15,methodological_documentation
A0976,documentation,F00005679-InformeMetodologico_Latinobarometro_2015.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005679-InformeMetodologico_Latinobarometro_2015.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005679-InformeMetodologico_Latinobarometro_2015.pdf,19_Latinobarometro,Data_base,.pdf,0.591,2026-06-15,methodological_documentation
A0977,documentation,F00005680-InformeMetodologico_Latinobarometro_2013.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005680-InformeMetodologico_Latinobarometro_2013.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005680-InformeMetodologico_Latinobarometro_2013.pdf,19_Latinobarometro,Data_base,.pdf,0.524,2026-06-15,methodological_documentation
A0978,documentation,F00005681-InformeMetodologico_Latinobarometro_2011.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005681-InformeMetodologico_Latinobarometro_2011.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005681-InformeMetodologico_Latinobarometro_2011.pdf,19_Latinobarometro,Data_base,.pdf,0.622,2026-06-15,methodological_documentation
A0979,documentation,F00005682-InformeMetodologico_Latinobarometro_2010.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005682-InformeMetodologico_Latinobarometro_2010.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005682-InformeMetodologico_Latinobarometro_2010.pdf,19_Latinobarometro,Data_base,.pdf,0.637,2026-06-15,methodological_documentation
A0980,documentation,F00005683-InformeMetodologico_Latinobarometro_2008.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005683-InformeMetodologico_Latinobarometro_2008.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005683-InformeMetodologico_Latinobarometro_2008.pdf,19_Latinobarometro,Data_base,.pdf,0.07,2026-06-15,methodological_documentation
A0981,documentation,F00005684-Latinobarometro_Fichas_Tecnicas_1995_2015.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005684-Latinobarometro_Fichas_Tecnicas_1995_2015.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005684-Latinobarometro_Fichas_Tecnicas_1995_2015.pdf,19_Latinobarometro,Data_base,.pdf,0.091,2026-06-15,methodological_documentation
A0982,documentation,F00005907-Latinobarometro_2016_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005907-Latinobarometro_2016_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005907-Latinobarometro_2016_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.235,2026-06-15,methodological_documentation
A0983,documentation,F00005908-Latinobarometro_2016_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00005908-Latinobarometro_2016_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00005908-Latinobarometro_2016_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.226,2026-06-15,methodological_documentation
A0984,documentation,F00006504-Latinobarometro_2017_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00006504-Latinobarometro_2017_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00006504-Latinobarometro_2017_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.42,2026-06-15,methodological_documentation
A0985,documentation,F00006505-Latinobarometro_2017_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00006505-Latinobarometro_2017_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00006505-Latinobarometro_2017_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.266,2026-06-15,methodological_documentation
A0986,documentation,F00008531-Latinobarometro_2018_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008531-Latinobarometro_2018_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008531-Latinobarometro_2018_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.067,2026-06-14,methodological_documentation
A0987,documentation,F00008550-Informe_Latinobarometro_2016.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008550-Informe_Latinobarometro_2016.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008550-Informe_Latinobarometro_2016.pdf,19_Latinobarometro,Data_base,.pdf,6.263,2026-06-15,methodological_documentation
A0988,documentation,F00008551-Latinobarometro_2018_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008551-Latinobarometro_2018_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008551-Latinobarometro_2018_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.227,2026-06-14,methodological_documentation
A0989,documentation,F00008552-InformeMetodologico_Latinobarometro_2016.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008552-InformeMetodologico_Latinobarometro_2016.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008552-InformeMetodologico_Latinobarometro_2016.pdf,19_Latinobarometro,Data_base,.pdf,14.883,2026-06-15,methodological_documentation
A0990,documentation,F00008553-Informe_Latinobarometro_2013.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008553-Informe_Latinobarometro_2013.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008553-Informe_Latinobarometro_2013.pdf,19_Latinobarometro,Data_base,.pdf,3.364,2026-06-15,methodological_documentation
A0991,documentation,F00008555-Informe_Latinobarometro_2015.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008555-Informe_Latinobarometro_2015.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008555-Informe_Latinobarometro_2015.pdf,19_Latinobarometro,Data_base,.pdf,12.17,2026-06-15,methodological_documentation
A0992,documentation,F00008556-Informe_Latinobarometro_2011.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008556-Informe_Latinobarometro_2011.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008556-Informe_Latinobarometro_2011.pdf,19_Latinobarometro,Data_base,.pdf,5.51,2026-06-15,methodological_documentation
A0993,documentation,F00008557-Informe_Latinobarometro_2010.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008557-Informe_Latinobarometro_2010.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008557-Informe_Latinobarometro_2010.pdf,19_Latinobarometro,Data_base,.pdf,8.316,2026-06-15,methodological_documentation
A0994,documentation,F00008558-Informe_Latinobarometro_2009.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008558-Informe_Latinobarometro_2009.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008558-Informe_Latinobarometro_2009.pdf,19_Latinobarometro,Data_base,.pdf,3.709,2026-06-15,methodological_documentation
A0995,documentation,F00008559-Informe_Latinobarometro_2007.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008559-Informe_Latinobarometro_2007.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008559-Informe_Latinobarometro_2007.pdf,19_Latinobarometro,Data_base,.pdf,0.699,2026-06-15,methodological_documentation
A0996,documentation,F00008560-Informe_Latinobarometro_2004.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008560-Informe_Latinobarometro_2004.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008560-Informe_Latinobarometro_2004.pdf,19_Latinobarometro,Data_base,.pdf,0.41,2026-06-15,methodological_documentation
A0997,documentation,F00008561-Informe_Latinobarometro_2003.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008561-Informe_Latinobarometro_2003.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008561-Informe_Latinobarometro_2003.pdf,19_Latinobarometro,Data_base,.pdf,0.245,2026-06-15,methodological_documentation
A0998,documentation,F00008562-Informe_Latinobarometro_2001.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008562-Informe_Latinobarometro_2001.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008562-Informe_Latinobarometro_2001.pdf,19_Latinobarometro,Data_base,.pdf,0.039,2026-06-15,methodological_documentation
A0999,documentation,F00008563-Informe_Latinobarometro_2000 (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008563-Informe_Latinobarometro_2000 (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008563-Informe_Latinobarometro_2000 (1).pdf,19_Latinobarometro,Data_base,.pdf,7.818,2026-06-15,methodological_documentation
A1000,documentation,F00008563-Informe_Latinobarometro_2000.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008563-Informe_Latinobarometro_2000.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008563-Informe_Latinobarometro_2000.pdf,19_Latinobarometro,Data_base,.pdf,7.818,2026-06-15,methodological_documentation
A1001,documentation,F00008564-Informe_Latinobarometro_1998.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008564-Informe_Latinobarometro_1998.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008564-Informe_Latinobarometro_1998.pdf,19_Latinobarometro,Data_base,.pdf,0.032,2026-06-15,methodological_documentation
A1002,documentation,F00008565-Informe_Latinobarometro_1997.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008565-Informe_Latinobarometro_1997.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008565-Informe_Latinobarometro_1997.pdf,19_Latinobarometro,Data_base,.pdf,0.043,2026-06-15,methodological_documentation
A1003,documentation,F00008566-Informe_Latinobarometro_1996.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008566-Informe_Latinobarometro_1996.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008566-Informe_Latinobarometro_1996.pdf,19_Latinobarometro,Data_base,.pdf,0.054,2026-06-15,methodological_documentation
A1004,documentation,F00008567-Informe_Latinobarometro_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008567-Informe_Latinobarometro_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008567-Informe_Latinobarometro_1995.pdf,19_Latinobarometro,Data_base,.pdf,0.079,2026-06-15,methodological_documentation
A1005,documentation,F00008571-InformeMetodologico_Latinobarometro_2018.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008571-InformeMetodologico_Latinobarometro_2018.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008571-InformeMetodologico_Latinobarometro_2018.pdf,19_Latinobarometro,Data_base,.pdf,8.022,2026-06-14,methodological_documentation
A1006,documentation,F00008651-Informe_Latinobarometro_2017.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008651-Informe_Latinobarometro_2017.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008651-Informe_Latinobarometro_2017.pdf,19_Latinobarometro,Data_base,.pdf,3.942,2026-06-15,methodological_documentation
A1007,documentation,F00008652-Informe_Latinobarometro_2018.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008652-Informe_Latinobarometro_2018.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008652-Informe_Latinobarometro_2018.pdf,19_Latinobarometro,Data_base,.pdf,11.23,2026-06-14,methodological_documentation
A1008,documentation,F00008672-FichasTecnicas_Latinobarometro_2016.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008672-FichasTecnicas_Latinobarometro_2016.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008672-FichasTecnicas_Latinobarometro_2016.pdf,19_Latinobarometro,Data_base,.pdf,0.071,2026-06-15,methodological_documentation
A1009,documentation,F00008674-FichasTecnicas_Latinobarometro_2018.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008674-FichasTecnicas_Latinobarometro_2018.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008674-FichasTecnicas_Latinobarometro_2018.pdf,19_Latinobarometro,Data_base,.pdf,0.143,2026-06-14,methodological_documentation
A1010,documentation,F00008736-Latinobarometro_2018_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008736-Latinobarometro_2018_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008736-Latinobarometro_2018_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,4.377,2026-06-14,methodological_documentation
A1011,documentation,F00008737-Latinobarometro_2018_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008737-Latinobarometro_2018_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008737-Latinobarometro_2018_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,4.377,2026-06-14,codebook_or_metadata
A1012,documentation,F00008738-Latinobarometro_2017_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008738-Latinobarometro_2017_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008738-Latinobarometro_2017_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,3.938,2026-06-15,methodological_documentation
A1013,documentation,F00008739-Latinobarometro_2017_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008739-Latinobarometro_2017_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008739-Latinobarometro_2017_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,3.938,2026-06-15,codebook_or_metadata
A1014,documentation,F00008740-Latinobarometro_2016_Libro_de_codigos_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008740-Latinobarometro_2016_Libro_de_codigos_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008740-Latinobarometro_2016_Libro_de_codigos_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,4.557,2026-06-15,methodological_documentation
A1015,documentation,F00008741-Latinobarometro_2016_Codebook_v20190707.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00008741-Latinobarometro_2016_Codebook_v20190707.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00008741-Latinobarometro_2016_Codebook_v20190707.pdf,19_Latinobarometro,Data_base,.pdf,4.618,2026-06-15,codebook_or_metadata
